Sensor_ID,Timestamp,Temperature_C,Humidity_pct,Status,Location,Extra_1,Extra_2
SEN6410,2025-04-03 15:04:00,-0.63,,ERROR,Plant C,treatment,available
SEN1439,2025-04-16 12:34:13,,18.28,ERROR,Plant B,front,pretty
SEN6675,2025-09-17 06:18:55,3.43,82.02,ERROR,Plant B,those,ten
SEN7174,2025-08-11 21:57:04,20.23,22.38,ERROR,Warehouse 1,reflect,remain
SEN6520,2025-03-03 23:51:15,17.04,67.22,OK,Plant C,evening,teach
SEN9570,2025-01-27 05:36:01,8.26,27.35,WARN,Plant A,one,girl
SEN8480,2024-11-15 13:49:45,2.56,81.47,ERROR,Plant C,almost,condition
SEN3222,2025-10-16 19:08:33,26.9,,WARN,Plant A,serve,civil
SEN1891,2025-07-29 20:55:26,40.53,78.46,OK,Warehouse 1,participant,base
SEN8017,2025-01-06 08:16:01,21.54,80.02,OK,Plant B,picture,despite
SEN1594,2025-10-08 09:47:15,31.73,32.63,WARN,Warehouse 1,or,sit
SEN5919,2024-12-06 19:18:49,8.61,61.12,ERROR,Warehouse 1,result,pull
SEN6846,2025-08-05 19:33:37,35.77,63.26,ERROR,Plant A,vote,yeah
SEN8572,2025-01-19 01:09:58,49.6,10.55,WARN,Plant B,small,same
SEN8076,2024-11-11 19:38:07,28.32,39.42,ERROR,Warehouse 1,president,close
SEN4850,2025-05-27 02:28:27,-0.77,92.45,ERROR,Warehouse 1,well,similar
SEN1662,2025-08-13 21:04:20,27.29,69.86,OK,Warehouse 1,toward,sometimes
SEN5937,2025-04-20 15:46:51,28.96,24.43,WARN,Warehouse 1,his,direction
SEN9635,2025-04-29 23:22:26,-3.01,73.23,ERROR,Warehouse 1,box,from
SEN7828,2025-02-07 00:13:14,38.18,73.44,WARN,Plant B,report,trial
SEN2352,2025-01-21 19:45:29,14.31,83.2,WARN,Plant C,paper,future
SEN5653,2025-05-17 13:47:44,0.66,53.4,WARN,Warehouse 1,business,light
SEN2691,2025-08-11 16:23:32,4.29,76.05,ERROR,Plant A,huge,speech
SEN8443,2025-01-17 22:57:10,46.5,53.32,OK,Warehouse 1,leg,plant
SEN4959,2025-04-13 18:16:46,-5.46,57.01,ERROR,Plant C,skin,rest
SEN2687,2025-05-25 05:09:03,42.57,96.59,ERROR,Warehouse 1,development,expert
SEN1356,2025-04-19 15:39:25,-9.72,66.8,WARN,Plant C,example,example
SEN2243,2024-11-15 16:09:51,37.22,,OK,Plant A,meet,power
SEN5278,2024-11-21 07:25:51,16.67,,OK,Plant A,relate,know
SEN2147,2025-07-28 03:21:26,20.26,,WARN,Plant C,during,story
SEN3016,2024-11-08 09:08:59,1.63,99.18,WARN,Plant B,direction,here
SEN9027,2025-07-01 10:53:54,28.24,84.77,ERROR,Plant C,last,apply
SEN4985,2025-08-05 09:57:15,31.85,42.07,ERROR,Plant B,series,important
SEN6862,2025-10-17 14:16:37,-0.44,37.64,ERROR,Plant C,fast,speak
SEN9177,2024-11-29 10:27:03,24.28,52.59,WARN,Plant A,behind,threat
SEN6581,2025-06-12 12:51:42,,38.28,ERROR,Plant A,figure,prevent
SEN9061,2025-08-04 20:53:40,33.0,,OK,Warehouse 1,on,hold
SEN3124,2025-07-18 15:51:59,5.32,76.59,ERROR,Plant B,point,phone
SEN7553,2025-07-29 05:24:55,1.73,41.06,WARN,Plant A,pay,remember
SEN2860,2025-03-27 09:46:56,11.65,90.25,OK,Plant B,hold,yourself
SEN6215,2025-09-06 05:22:53,44.08,46.16,OK,Plant C,item,star
SEN8474,2024-11-25 21:33:02,27.82,71.49,WARN,Plant B,this,good
SEN4338,2025-04-15 18:54:08,11.95,97.67,OK,Plant B,truth,serve
SEN9156,2025-02-02 01:06:02,5.36,96.13,OK,Plant C,respond,up
SEN4958,2025-06-07 17:15:39,0.19,37.04,WARN,Warehouse 1,art,education
SEN8792,2025-01-09 10:53:23,6.48,20.43,WARN,Plant B,industry,administration
SEN8367,2024-10-26 12:21:20,48.5,82.87,ERROR,Plant B,myself,build
SEN5043,2024-12-02 17:18:19,28.25,74.89,WARN,Plant B,able,above
SEN7976,2025-01-11 10:55:39,-8.58,95.48,WARN,Plant C,decide,anything
SEN5101,2025-07-21 05:33:21,36.2,11.78,WARN,Plant A,on,charge
SEN3410,2024-11-21 02:53:27,37.01,98.03,WARN,Plant B,prepare,Mrs
SEN9471,2024-11-27 21:35:07,-2.2,96.22,ERROR,Plant C,crime,music
SEN4693,2025-08-11 08:48:16,30.19,98.89,OK,Plant A,decade,country
SEN1366,2025-06-12 02:16:06,19.09,98.62,OK,Warehouse 1,environmental,just
SEN5162,2025-05-16 09:24:12,23.67,,OK,Plant B,example,under
SEN6434,2025-05-16 06:08:50,13.97,12.47,WARN,Plant A,down,left
SEN8759,2025-04-20 00:20:03,34.05,25.04,WARN,Plant C,teacher,us
SEN5003,2025-09-23 23:02:33,42.96,20.27,OK,Warehouse 1,year,line
SEN2529,2025-10-23 14:57:56,,39.73,ERROR,Plant A,majority,ball
SEN9311,2024-11-12 08:43:53,27.61,92.63,OK,Warehouse 1,contain,mouth
SEN1959,2024-10-24 13:21:42,16.05,,OK,Plant A,minute,admit
SEN4828,2025-01-19 05:22:42,16.47,31.37,OK,Plant C,plan,security
SEN2803,2025-04-05 05:03:15,7.16,20.89,WARN,Plant B,my,wrong
SEN9157,2025-08-14 21:06:22,29.6,61.79,OK,Warehouse 1,big,bank
SEN5948,2024-11-17 19:44:44,2.43,12.58,ERROR,Plant A,break,position
SEN7093,2025-02-04 17:49:35,8.99,32.36,ERROR,Warehouse 1,possible,movie
SEN7814,2025-05-03 21:48:23,28.95,,ERROR,Plant A,choice,mean
SEN8553,2025-03-17 07:22:14,-2.58,54.19,WARN,Plant C,evening,be
SEN2375,2024-11-23 01:52:21,49.26,97.63,ERROR,Plant B,hope,hold
SEN5689,2025-02-03 14:54:29,34.54,15.19,ERROR,Plant B,price,in
SEN5105,2025-08-23 09:04:33,1.49,67.83,ERROR,Warehouse 1,single,tough
SEN8489,2025-10-09 08:27:51,18.37,73.84,ERROR,Warehouse 1,morning,past
SEN4153,2025-01-02 00:24:31,15.24,89.62,WARN,Plant C,piece,decision
SEN4224,2025-06-29 19:58:50,3.97,53.56,WARN,Plant C,pretty,ago
SEN2181,2025-05-23 11:31:21,33.18,42.36,ERROR,Plant A,here,who
SEN4640,2024-10-27 04:50:12,49.59,87.25,WARN,Plant B,family,rise
SEN6474,2025-08-31 10:59:43,-7.6,,WARN,Plant A,page,become
SEN5562,2025-05-08 08:27:25,-5.83,64.1,OK,Plant C,develop,someone
SEN5385,2025-02-14 17:38:12,28.89,18.2,ERROR,Plant A,much,behind
SEN1386,2024-11-24 14:22:06,18.98,19.08,OK,Warehouse 1,whether,full
SEN7852,2025-10-16 22:58:28,,92.97,OK,Plant C,we,myself
SEN5199,2025-09-30 18:28:55,,,WARN,Plant C,on,government
SEN7990,2025-05-19 19:50:31,30.82,11.72,WARN,Plant C,cause,unit
SEN3595,2024-12-22 15:32:15,24.16,,WARN,Plant B,one,others
SEN4219,2025-06-01 04:27:02,,99.23,OK,Plant A,outside,their
SEN5406,2025-03-22 08:26:58,26.4,51.75,ERROR,Plant C,where,side
SEN5972,2025-03-21 06:30:25,9.17,60.7,OK,Plant B,amount,rock
SEN3951,2025-07-08 10:28:57,-6.98,25.45,WARN,Plant C,whatever,difference
SEN9983,2025-01-13 21:33:04,13.72,36.05,WARN,Plant B,others,statement
SEN1206,2024-11-22 03:21:56,33.73,65.27,OK,Plant A,war,state
SEN9228,2025-07-03 02:39:51,7.07,,OK,Plant B,think,alone
SEN6657,2025-10-15 16:23:16,42.96,,WARN,Warehouse 1,rate,contain
SEN9136,2025-10-13 00:06:21,47.1,39.17,ERROR,Plant B,start,place
SEN1219,2025-04-14 13:03:05,18.34,,WARN,Plant A,investment,assume
SEN6765,2025-03-03 05:04:22,32.46,37.06,WARN,Plant A,exist,as
SEN5384,2025-02-01 10:36:19,15.85,84.62,ERROR,Plant B,less,life
SEN7950,2025-02-02 14:53:34,12.2,,WARN,Plant C,bag,up
SEN7419,2025-04-23 02:09:23,36.37,,WARN,Warehouse 1,foot,bed
SEN2194,2025-07-27 14:07:45,18.69,56.67,OK,Warehouse 1,practice,appear
SEN9757,2024-11-27 02:02:50,19.87,12.24,ERROR,Plant B,child,act
SEN2538,2025-01-10 16:13:49,7.64,38.21,WARN,Plant B,office,budget
SEN5267,2025-04-05 01:53:44,-1.6,60.23,WARN,Plant B,woman,organization
SEN4380,2024-12-23 13:52:23,26.37,95.89,OK,Plant B,college,stuff
SEN4816,2025-08-23 13:33:58,33.95,,WARN,Plant B,task,respond
SEN7890,2025-03-10 22:33:09,-0.35,54.66,WARN,Plant B,cup,manage
SEN4034,2025-01-03 11:02:46,32.59,33.69,OK,Plant A,media,south
SEN9731,2025-01-16 11:50:44,14.74,43.7,OK,Plant C,seat,senior
SEN7463,2025-02-24 02:24:28,36.27,99.6,WARN,Plant B,itself,kind
SEN6850,2025-07-29 00:47:24,13.8,84.63,ERROR,Plant A,free,board
SEN4972,2025-02-12 14:35:43,36.28,14.7,OK,Plant A,rate,standard
SEN2890,2024-11-08 08:00:11,28.84,13.54,OK,Warehouse 1,next,either
SEN6688,2025-06-27 04:08:14,41.35,,WARN,Warehouse 1,small,garden
SEN3276,2025-04-04 10:15:44,9.79,92.17,ERROR,Plant B,tough,partner
SEN5116,2025-06-01 17:01:53,,61.91,ERROR,Plant C,at,visit
SEN9706,2025-08-01 06:58:58,16.33,65.07,WARN,Plant B,place,save
SEN2264,2025-07-18 18:34:16,0.24,82.56,ERROR,Warehouse 1,administration,part
SEN1664,2024-11-22 00:24:51,48.48,29.16,OK,Warehouse 1,friend,low
SEN2448,2025-05-06 19:23:01,30.04,34.93,OK,Plant B,nice,forward
SEN8234,2025-01-12 05:10:14,33.12,74.78,WARN,Plant A,group,sort
SEN7624,2024-11-17 00:50:30,7.13,96.42,WARN,Plant A,main,woman
SEN7664,2025-10-04 15:25:36,,34.45,ERROR,Plant A,newspaper,offer
SEN6232,2025-04-24 11:19:15,5.25,87.04,ERROR,Plant A,center,never
SEN5643,2025-06-09 13:02:29,13.15,84.43,ERROR,Warehouse 1,draw,indeed
SEN5299,2025-10-05 21:28:23,49.16,21.61,OK,Plant C,example,since
SEN9411,2025-06-12 07:16:13,35.03,96.49,ERROR,Plant C,unit,drug
SEN5546,2025-06-22 03:45:11,41.72,29.48,ERROR,Plant A,value,risk
SEN8855,2025-10-13 12:10:36,22.35,31.48,ERROR,Plant A,follow,local
SEN7117,2025-10-16 03:41:33,35.85,,WARN,Plant A,conference,bill
SEN3945,2024-11-28 02:40:24,17.21,26.51,ERROR,Plant A,key,already
SEN1438,2024-11-12 14:47:01,47.84,38.72,OK,Plant A,note,investment
SEN3568,2025-07-19 13:42:12,35.44,20.16,OK,Plant B,possible,fear
SEN3225,2025-06-09 22:38:43,46.19,62.93,WARN,Plant B,exactly,collection
SEN1428,2025-10-02 02:07:07,41.41,64.86,WARN,Plant A,sell,site
SEN5767,2025-01-15 11:43:12,48.16,29.6,OK,Plant C,sit,imagine
SEN5162,2025-09-11 00:39:40,15.32,68.28,OK,Plant B,hot,staff
SEN5377,2025-02-20 08:22:35,49.92,28.25,ERROR,Plant A,take,perform
SEN7698,2025-09-10 07:28:44,24.32,74.58,ERROR,Plant A,north,news
SEN5073,2025-02-14 09:24:09,27.55,35.1,WARN,Plant B,box,effort
SEN9039,2025-05-10 22:33:11,32.39,80.66,ERROR,Warehouse 1,story,account
SEN9347,2025-04-13 16:05:42,10.52,23.24,OK,Warehouse 1,there,pattern
SEN5472,2024-12-03 11:20:23,46.4,52.64,WARN,Warehouse 1,stock,pay
SEN4559,2024-11-10 22:40:08,20.97,88.45,OK,Plant A,south,friend
SEN5719,2024-12-10 20:15:00,23.64,,OK,Warehouse 1,without,one
SEN9256,2024-11-10 03:10:36,40.04,67.54,WARN,Plant C,offer,animal
SEN9141,2025-05-15 22:07:37,,72.48,ERROR,Warehouse 1,various,fish
SEN7825,2024-10-25 03:52:17,2.9,83.33,WARN,Plant A,yourself,anyone
SEN5936,2024-11-07 01:50:36,-0.83,55.66,WARN,Warehouse 1,along,several
SEN6913,2024-12-14 00:40:38,44.4,92.55,WARN,Plant B,society,feeling
SEN8509,2025-07-01 13:41:50,48.71,17.11,ERROR,Plant B,system,indeed
SEN8995,2025-03-14 12:21:00,44.81,39.23,WARN,Plant A,heart,sell
SEN9491,2024-11-05 01:31:58,-6.75,94.71,ERROR,Warehouse 1,clear,moment
SEN7679,2024-12-22 16:17:28,44.43,90.23,OK,Plant B,everything,produce
SEN6278,2025-02-15 00:56:46,20.13,10.68,ERROR,Warehouse 1,figure,election
SEN3947,2025-06-23 21:23:04,-8.83,15.56,OK,Plant B,my,easy
SEN9129,2025-03-27 21:46:33,10.25,13.64,ERROR,Plant A,once,to
SEN5993,2025-02-03 13:09:16,25.31,22.6,WARN,Plant A,defense,hope
SEN5373,2024-12-19 10:40:40,6.14,33.62,OK,Plant C,identify,career
SEN7034,2025-07-22 03:57:19,10.7,49.56,WARN,Plant A,hair,song
SEN3873,2025-08-13 19:12:49,41.7,,ERROR,Plant A,quickly,movement
SEN7048,2025-04-12 14:56:16,31.47,,WARN,Plant A,line,paper
SEN7265,2025-01-30 21:05:41,46.59,67.7,WARN,Warehouse 1,common,resource
SEN3339,2025-09-11 12:11:36,34.54,76.64,ERROR,Plant A,employee,size
SEN8068,2025-08-26 09:04:08,9.67,58.76,OK,Plant C,than,example
SEN2480,2025-08-08 12:15:55,22.1,,ERROR,Plant C,fine,stuff
SEN5004,2024-10-27 14:08:40,34.63,53.18,WARN,Plant A,color,charge
SEN6953,2025-06-19 18:30:54,29.71,,WARN,Plant C,next,religious
SEN7851,2025-09-28 21:28:57,5.67,61.72,WARN,Plant A,weight,others
SEN7575,2025-01-24 14:38:58,18.73,60.06,OK,Warehouse 1,focus,cultural
SEN2923,2025-06-24 14:52:23,42.82,64.64,OK,Plant C,son,account
SEN1843,2025-02-15 03:09:25,5.65,68.13,OK,Plant B,heavy,describe
SEN5734,2025-07-11 20:01:01,-9.91,83.02,WARN,Plant C,assume,short
SEN9643,2024-11-12 12:55:55,7.72,65.01,WARN,Plant A,color,impact
SEN6894,2025-06-28 10:27:10,-1.68,88.02,OK,Plant A,agreement,meet
SEN2636,2025-05-12 12:26:04,-8.66,90.36,OK,Plant B,member,place
SEN3936,2025-10-14 23:48:40,41.04,54.45,WARN,Plant A,production,whole
SEN2218,2025-03-09 03:36:39,-5.43,95.22,ERROR,Plant B,series,risk
SEN1005,2025-03-15 07:14:35,39.95,15.59,ERROR,Plant A,similar,push
SEN5956,2025-06-13 11:43:07,46.56,81.29,OK,Plant C,know,billion
SEN1171,2024-12-01 22:53:19,17.02,92.92,WARN,Warehouse 1,partner,she
SEN6993,2025-05-22 06:21:27,4.27,75.97,OK,Plant C,choose,so
SEN6283,2025-09-28 03:15:37,24.62,23.86,OK,Warehouse 1,something,suggest
SEN4518,2025-10-19 04:28:19,-5.62,37.87,OK,Plant C,theory,stop
SEN2090,2024-11-06 06:23:48,46.95,40.22,ERROR,Plant B,treat,region
SEN4683,2025-01-04 04:26:17,37.8,62.24,ERROR,Plant A,thought,arrive
SEN6300,2025-02-17 20:46:20,36.26,32.36,ERROR,Plant C,color,ready
SEN4315,2024-10-24 19:02:00,36.12,63.9,OK,Plant B,couple,else
SEN3382,2025-02-16 02:52:12,19.75,36.41,ERROR,Plant C,need,direction
SEN4976,2025-08-17 23:32:46,,,ERROR,Warehouse 1,manager,foreign
SEN1048,2025-06-15 13:36:22,-2.29,20.7,WARN,Warehouse 1,knowledge,where
SEN5394,2025-01-13 20:15:44,45.54,44.75,OK,Plant B,catch,east
SEN8498,2025-04-28 00:31:53,6.8,51.54,ERROR,Plant A,color,visit
SEN5974,2025-06-25 11:24:41,46.09,,WARN,Warehouse 1,conference,program
SEN6624,2024-12-02 09:13:33,44.99,76.76,WARN,Warehouse 1,suggest,throw
SEN1761,2024-11-02 17:07:59,2.25,58.56,ERROR,Plant C,people,these
SEN5185,2025-09-25 18:05:51,44.94,40.56,ERROR,Warehouse 1,letter,inside
SEN2549,2025-08-19 17:46:19,34.61,,OK,Warehouse 1,audience,public
SEN8279,2025-01-10 16:52:10,32.7,65.1,ERROR,Plant B,agent,take
SEN7152,2024-11-09 02:57:23,-6.83,74.2,OK,Plant C,peace,glass
SEN8892,2025-06-28 11:14:17,43.59,93.24,OK,Warehouse 1,from,democratic
SEN9293,2024-11-25 01:49:09,40.9,78.48,OK,Plant B,medical,ever
SEN2876,2025-02-07 15:12:24,-4.32,58.86,OK,Plant B,adult,tree
SEN6245,2024-12-16 20:52:53,15.03,,OK,Plant A,performance,condition
SEN8163,2024-12-13 23:58:39,36.03,15.76,ERROR,Plant A,thank,well
SEN7121,2025-09-21 18:06:00,25.14,35.21,WARN,Plant C,political,speak
SEN6039,2025-01-13 18:50:59,-3.51,19.61,OK,Plant C,expect,population
SEN2523,2025-10-04 20:53:43,46.89,84.54,OK,Plant C,attack,enter
SEN9298,2025-07-11 03:44:50,19.22,51.67,WARN,Plant B,begin,often
SEN2907,2025-06-26 12:06:12,,35.1,ERROR,Plant B,however,rule
SEN8492,2025-01-05 04:32:19,14.43,23.56,WARN,Plant A,hand,miss
SEN1619,2025-08-07 15:01:16,10.59,22.55,OK,Plant B,also,one
SEN2364,2025-05-04 16:20:21,16.11,30.56,ERROR,Plant A,sport,quality
SEN1779,2025-08-14 01:58:00,30.95,94.12,OK,Plant C,task,hundred
SEN5565,2025-05-31 00:14:36,-2.46,95.64,ERROR,Warehouse 1,threat,ago
SEN1441,2025-03-29 20:30:15,37.45,92.48,ERROR,Plant C,catch,address
SEN9974,2025-09-02 02:24:38,-4.66,78.32,OK,Plant C,most,maybe
SEN1200,2025-08-19 01:15:17,28.69,51.08,ERROR,Plant B,loss,alone
SEN2675,2025-09-30 04:09:42,37.08,10.0,OK,Plant B,determine,quality
SEN8107,2024-12-24 12:08:39,-5.26,12.46,WARN,Plant B,since,surface
SEN5703,2025-09-10 09:37:55,1.46,74.17,ERROR,Warehouse 1,trouble,recognize
SEN8690,2025-09-01 18:11:53,13.2,37.82,ERROR,Warehouse 1,north,sport
SEN4282,2025-09-08 23:48:12,-5.22,85.35,ERROR,Plant A,note,close
SEN8894,2025-06-29 08:30:19,8.76,80.08,ERROR,Plant A,star,military
SEN2222,2025-08-31 12:34:56,-8.68,,ERROR,Plant B,media,threat
SEN1724,2025-01-07 11:31:40,6.59,,WARN,Plant C,hear,create
SEN1316,2025-06-20 22:09:26,21.28,21.34,OK,Warehouse 1,maybe,whatever
SEN4043,2024-11-07 12:06:44,0.54,26.56,OK,Warehouse 1,skin,front
SEN7918,2025-05-14 07:07:04,,61.73,WARN,Plant B,improve,chair
SEN7781,2025-05-14 11:48:02,48.23,32.45,ERROR,Warehouse 1,interesting,thing
SEN3150,2025-05-23 14:18:27,4.34,63.71,WARN,Plant A,state,president
SEN4576,2024-10-25 00:28:32,6.88,56.07,WARN,Warehouse 1,statement,sit
SEN4838,2025-05-22 07:57:45,24.53,13.36,OK,Plant A,structure,include
SEN5416,2025-04-30 10:40:00,41.68,,OK,Warehouse 1,mention,I
SEN2752,2025-03-30 15:23:48,42.11,78.87,WARN,Plant A,sport,try
SEN9875,2025-02-18 23:06:05,36.89,,OK,Warehouse 1,space,lay
SEN9174,2025-06-25 04:37:06,36.95,29.93,WARN,Plant B,class,phone
SEN9716,2025-09-23 02:45:56,25.37,,ERROR,Plant B,final,by
SEN1012,2025-05-27 01:15:25,4.04,17.58,OK,Warehouse 1,management,season
SEN3789,2025-09-07 09:40:19,-3.79,38.44,ERROR,Warehouse 1,road,president
SEN7709,2025-07-25 00:47:33,,29.98,WARN,Plant A,dark,within
SEN8841,2025-05-16 03:24:27,32.37,14.09,OK,Plant A,article,allow
SEN4933,2025-06-15 11:43:42,,18.47,WARN,Plant B,focus,over
SEN1041,2025-06-19 11:55:00,-0.03,16.25,ERROR,Plant B,cup,event
SEN7779,2025-10-18 17:05:30,28.24,35.2,WARN,Plant A,certainly,behind
SEN1851,2025-04-14 14:47:24,7.54,66.32,OK,Plant C,ask,could
SEN4180,2025-02-14 21:11:43,31.54,,ERROR,Warehouse 1,thing,how
SEN8251,2025-04-21 22:43:40,48.99,75.79,ERROR,Plant B,rest,agree
SEN6579,2025-07-07 04:34:39,-2.12,,WARN,Plant A,common,property
SEN1600,2024-12-17 09:18:07,25.0,87.41,WARN,Plant C,let,stay
SEN8746,2025-06-19 13:10:53,32.48,,ERROR,Plant A,could,figure
SEN6485,2025-07-11 22:44:21,,23.43,ERROR,Warehouse 1,in,government
SEN6801,2025-04-01 10:50:11,19.6,51.21,WARN,Warehouse 1,condition,leader
SEN9711,2025-06-28 01:26:46,28.09,17.64,WARN,Warehouse 1,news,show
SEN5358,2024-12-03 01:50:16,48.98,56.94,ERROR,Plant B,technology,represent
SEN2885,2025-02-07 21:15:57,23.36,85.1,ERROR,Plant A,home,turn
SEN8131,2024-11-30 03:46:21,-6.63,54.46,OK,Warehouse 1,operation,station
SEN9661,2024-11-20 02:33:03,17.74,50.78,OK,Plant B,guess,baby
SEN3752,2025-02-02 21:43:09,17.59,,ERROR,Plant A,public,major
SEN1498,2025-01-01 01:10:19,15.1,78.11,OK,Warehouse 1,well,hundred
SEN9814,2025-05-12 02:16:41,25.59,48.15,OK,Plant A,year,expect
SEN9498,2025-05-01 22:59:38,-3.27,75.9,OK,Warehouse 1,interview,yeah
SEN1047,2025-01-29 00:14:44,24.45,44.84,WARN,Plant A,measure,research
SEN6370,2025-07-14 17:41:42,34.14,20.92,OK,Warehouse 1,single,operation
SEN7975,2024-12-01 05:00:04,22.64,31.67,ERROR,Plant C,two,myself
SEN3952,2025-07-13 15:03:55,,77.3,WARN,Plant C,idea,shake
SEN5796,2024-12-08 23:36:05,20.31,95.34,WARN,Plant C,fine,off
SEN5812,2025-07-19 17:41:03,35.54,40.95,OK,Plant B,wind,magazine
SEN7189,2025-07-09 13:55:45,13.89,93.93,OK,Warehouse 1,agent,theory
SEN8774,2024-12-07 22:20:59,23.94,43.06,WARN,Plant C,professor,election
SEN2059,2025-09-18 04:48:29,2.69,47.63,OK,Plant C,production,use
SEN2897,2025-02-12 16:52:28,22.8,41.37,OK,Warehouse 1,picture,blood
SEN1327,2024-10-25 10:37:50,,23.6,WARN,Warehouse 1,particular,miss
SEN6344,2025-04-04 11:19:19,3.77,,OK,Plant A,soon,three
SEN8320,2024-12-14 18:30:23,32.23,87.44,ERROR,Plant B,market,according
SEN7261,2025-01-20 18:48:09,39.27,85.52,ERROR,Plant A,ahead,reason
SEN3687,2025-05-25 20:36:54,47.56,53.5,WARN,Plant A,education,go
SEN6560,2025-05-18 05:39:20,-1.34,75.19,OK,Plant B,southern,democratic
SEN8051,2025-01-29 18:44:07,14.06,30.36,ERROR,Plant A,improve,blue
SEN4946,2025-05-29 03:06:47,,82.82,OK,Plant B,financial,none
SEN6279,2024-12-05 08:38:40,16.33,83.21,OK,Plant B,security,machine
SEN4925,2025-04-27 11:27:03,7.66,86.78,WARN,Plant B,unit,clear
SEN4034,2025-07-25 21:06:26,21.79,94.78,WARN,Warehouse 1,yeah,decision
SEN9409,2024-12-14 06:55:48,-6.65,18.84,WARN,Plant A,bring,reduce
SEN6774,2025-03-27 03:45:07,11.08,16.81,WARN,Plant B,north,force
SEN6833,2025-08-10 07:29:19,47.33,,ERROR,Plant A,move,learn
SEN7594,2025-08-06 01:38:21,9.15,,WARN,Plant C,language,shoulder
SEN5757,2025-06-20 17:25:51,38.8,95.39,OK,Warehouse 1,along,pretty
SEN7386,2025-10-20 02:26:30,30.17,53.48,ERROR,Plant B,thousand,region
SEN9581,2025-01-11 22:40:04,-8.22,15.19,OK,Warehouse 1,director,buy
SEN7283,2025-10-16 21:59:24,27.58,13.29,ERROR,Plant A,strategy,major
SEN4295,2025-01-27 00:42:40,7.51,40.66,WARN,Warehouse 1,down,claim
SEN6089,2024-10-25 12:02:42,26.83,,OK,Warehouse 1,charge,plant
SEN8429,2025-05-20 14:53:11,0.26,66.05,WARN,Plant A,both,make
SEN2453,2025-01-01 21:01:21,-6.05,66.34,WARN,Plant A,society,sport
SEN1342,2025-07-02 14:47:04,45.88,,WARN,Plant A,fall,take
SEN2798,2025-04-22 20:06:15,2.92,49.27,ERROR,Plant A,conference,site
SEN4349,2025-05-27 14:45:05,,86.49,WARN,Plant C,pressure,dog
SEN2559,2025-05-01 11:53:27,15.32,37.65,ERROR,Plant C,finally,single
SEN7515,2025-05-31 03:19:20,16.61,40.32,OK,Plant C,soldier,lot
SEN4046,2025-02-27 20:57:32,-7.31,71.91,ERROR,Warehouse 1,remember,young
SEN8987,2024-11-03 19:49:19,,96.54,WARN,Plant A,throughout,seven
SEN8828,2024-10-25 18:48:03,0.32,44.74,OK,Plant C,art,behind
SEN7039,2025-09-28 14:54:24,15.6,78.54,ERROR,Plant C,who,rule
SEN2609,2024-10-31 18:32:49,7.4,56.28,OK,Warehouse 1,option,machine
SEN8292,2025-07-13 20:42:08,-8.56,37.4,OK,Warehouse 1,gun,piece
SEN3859,2025-06-30 20:42:17,46.65,39.55,OK,Plant B,tax,soldier
SEN3048,2025-02-04 07:41:01,,75.58,WARN,Plant B,despite,impact
SEN1238,2024-11-05 14:43:10,12.61,74.87,WARN,Plant A,budget,chair
SEN8181,2025-04-26 14:30:41,-7.15,39.49,ERROR,Plant B,best,growth
SEN2811,2024-12-04 11:17:28,48.24,55.56,ERROR,Plant B,letter,know
SEN6471,2024-10-24 05:43:20,19.45,22.97,WARN,Warehouse 1,science,ball
SEN8852,2025-03-01 13:07:33,32.29,43.8,WARN,Plant C,price,likely
SEN2964,2025-08-19 06:52:27,15.86,87.19,WARN,Warehouse 1,religious,decide
SEN8659,2025-02-28 12:59:31,25.47,19.93,ERROR,Plant C,general,guy
SEN2571,2025-03-18 02:45:30,-2.86,91.95,OK,Plant B,most,help
SEN2641,2024-10-26 09:47:17,,32.4,WARN,Plant A,successful,modern
SEN8626,2025-07-09 06:42:11,46.17,93.23,OK,Plant C,computer,process
SEN3659,2025-05-11 05:02:40,27.59,40.39,ERROR,Plant C,approach,others
SEN3502,2025-05-21 03:03:11,40.23,94.04,ERROR,Plant A,our,news
SEN8716,2024-12-30 20:47:39,49.73,81.65,ERROR,Plant A,red,officer
SEN2808,2025-04-07 18:46:30,4.82,78.43,ERROR,Plant B,picture,fast
SEN3545,2025-09-29 13:13:23,8.77,70.38,OK,Plant B,myself,indeed
SEN1739,2025-02-21 10:11:39,-1.57,22.15,WARN,Warehouse 1,country,rest
SEN6313,2025-07-10 01:27:32,33.0,92.31,OK,Plant B,book,lay
SEN6589,2025-06-10 11:35:19,-9.71,20.55,OK,Warehouse 1,best,take
SEN2249,2025-08-05 00:14:56,8.58,83.96,OK,Plant B,south,special
SEN9516,2025-06-02 01:24:17,47.5,14.94,ERROR,Plant B,baby,score
SEN9924,2024-10-26 10:32:57,16.55,12.35,WARN,Plant B,woman,all
SEN9003,2025-06-02 20:59:04,46.32,,WARN,Warehouse 1,will,each
SEN2561,2025-07-17 23:09:23,26.03,,OK,Plant B,win,artist
SEN7279,2025-06-10 13:43:47,47.76,,ERROR,Plant B,surface,major
SEN2989,2025-05-08 17:59:59,9.69,80.08,ERROR,Plant A,administration,data
SEN9608,2024-11-21 10:35:42,30.94,23.95,OK,Warehouse 1,approach,include
SEN6618,2025-07-14 07:42:09,9.45,29.73,OK,Plant A,my,simple
SEN3009,2024-11-20 03:05:46,12.01,93.31,ERROR,Plant B,network,agree
SEN9586,2025-01-27 03:54:50,-3.73,87.58,WARN,Plant C,free,quickly
